times,agents,alg,range
20.4479,9,birk,150
23.8215,9,birk,150
22.5293,9,birk,150
20.9549,9,birk,150
32.4185,9,birk,150
20.6066,9,birk,150
16.2545,9,birk,150
25.1857,9,birk,150
26.1021,9,birk,150
16.8258,9,birk,150
21.2024,9,birk,150
28.6189,9,birk,150
19.0225,9,birk,150
29.8093,9,birk,150
23.5883,9,birk,150
20.9593,9,birk,150
21.2601,9,birk,150
24.8551,9,birk,150
25.3197,9,birk,150
24.6319,9,birk,150
30.9365,9,birk,150
28.5792,9,birk,150
24.4667,9,birk,150
26.0004,9,birk,150
34.2721,9,birk,150
29.4162,9,birk,150
26.3918,9,birk,150
21.4865,9,birk,150
29.9283,9,birk,150
17.2174,9,birk,150
236.908,9,dfs,150
15.8113,9,dfs,150
0.191066,9,dfs,150
300.0,9,dfs,150
0.19419,9,dfs,150
0.206925,9,dfs,150
0.944581,9,dfs,150
0.17315,9,dfs,150
0.213077,9,dfs,150
0.199865,9,dfs,150
2.32291,9,dfs,150
5.03002,9,dfs,150
0.651347,9,dfs,150
2.15519,9,dfs,150
0.677124,9,dfs,150
20.9012,9,dfs,150
2.47965,9,dfs,150
52.214,9,dfs,150
0.264513,9,dfs,150
0.303036,9,dfs,150
1.00962,9,dfs,150
0.740218,9,dfs,150
4.75856,9,dfs,150
1.62636,9,dfs,150
21.4691,9,dfs,150
28.1413,9,dfs,150
2.58986,9,dfs,150
116.847,9,dfs,150
300.0,9,dfs,150
1.46753,9,dfs,150
143.547,9,dfs,150
0.238976,9,dfs,150
0.265545,9,dfs,150
30.5297,9,dfs,150
0.553996,9,dfs,150
0.16005,9,dfs,150
0.157708,9,dfs,150
300.0,9,dfs,150
0.381444,9,dfs,150
0.232639,9,dfs,150
103.39,9,dfs,150
2.73484,9,dfs,150
3.62096,9,dfs,150
5.64093,9,dfs,150
10.4096,9,dfs,150
3.56121,9,dfs,150
0.255397,9,dfs,150
6.61323,9,dfs,150
0.358376,9,dfs,150
0.194489,9,dfs,150
10.1245,9,astar,150
10.0647,9,astar,150
0.194988,9,astar,150
24.6472,9,astar,150
0.330524,9,astar,150
300.0,9,astar,150
0.652164,9,astar,150
0.177717,9,astar,150
0.212222,9,astar,150
0.208178,9,astar,150
0.472207,9,astar,150
1.00343,9,astar,150
0.958795,9,astar,150
10.0687,9,astar,150
0.321239,9,astar,150
300.0,9,astar,150
15.4058,9,astar,150
4.38136,9,astar,150
0.498523,9,astar,150
3.8635,9,astar,150
0.372766,9,astar,150
0.480728,9,astar,150
5.6195,9,astar,150
0.521059,9,astar,150
2.02016,9,astar,150
4.44718,9,astar,150
0.352924,9,astar,150
300.0,9,astar,150
18.9172,9,astar,150
0.898205,9,astar,150
43.3728,9,astar,150
0.210954,9,astar,150
0.171777,9,astar,150
3.59007,9,astar,150
0.390254,9,astar,150
0.162323,9,astar,150
0.155904,9,astar,150
300.0,9,astar,150
0.266275,9,astar,150
300.0,9,astar,150
300.0,9,astar,150
4.52302,9,astar,150
5.23127,9,astar,150
0.985156,9,astar,150
4.97997,9,astar,150
300.0,9,astar,150
0.241458,9,astar,150
9.56329,9,astar,150
43.1041,9,astar,150
0.19955,9,astar,150
9.52856,10,birk,50
17.1533,10,birk,50
19.6305,10,birk,50
16.5675,10,birk,50
300.0,10,birk,50
13.488,10,birk,50
16.2882,10,birk,50
21.0263,10,birk,50
21.8861,10,birk,50
300.0,10,birk,50
300.0,10,birk,50
12.8858,10,birk,50
15.1846,10,birk,50
300.0,10,birk,50
13.3034,10,birk,50
300.0,10,birk,50
300.0,10,birk,50
300.0,10,birk,50
16.0106,10,birk,50
300.0,10,birk,50
300.0,10,birk,50
300.0,10,birk,50
300.0,10,birk,50
12.0053,10,birk,50
300.0,10,birk,50
6.88516,10,birk,50
300.0,10,birk,50
16.6047,10,birk,50
12.1494,10,birk,50
300.0,10,birk,50
300.0,10,birk,50
30.2211,10,birk,50
300.0,10,birk,50
26.3496,10,birk,50
25.5594,10,birk,50
300.0,10,birk,50
300.0,10,birk,50
16.8766,10,birk,50
16.8137,10,birk,50
44.0859,10,birk,50
13.2664,10,birk,50
300.0,10,birk,50
31.1435,10,birk,50
300.0,10,birk,50
17.4585,10,birk,50
20.7585,10,birk,50
300.0,10,birk,50
300.0,10,birk,50
59.1149,10,birk,50
15.0809,10,birk,50
0.0987094,10,dfs,50
300.0,10,dfs,50
300.0,10,dfs,50
0.128926,10,dfs,50
300.0,10,dfs,50
1.2496,10,dfs,50
300.0,10,dfs,50
300.0,10,dfs,50
0.389628,10,dfs,50
300.0,10,dfs,50
300.0,10,dfs,50
0.136153,10,dfs,50
300.0,10,dfs,50
300.0,10,dfs,50
0.267768,10,dfs,50
300.0,10,dfs,50
300.0,10,dfs,50
300.0,10,dfs,50
300.0,10,dfs,50
300.0,10,dfs,50
217.0,10,dfs,50
136.739,10,dfs,50
300.0,10,dfs,50
0.143438,10,dfs,50
300.0,10,dfs,50
0.0951981,10,dfs,50
300.0,10,dfs,50
1.63526,10,dfs,50
0.139469,10,dfs,50
300.0,10,dfs,50
300.0,10,dfs,50
3.76095,10,dfs,50
300.0,10,dfs,50
14.8753,10,dfs,50
3.09957,10,dfs,50
300.0,10,dfs,50
300.0,10,dfs,50
0.675322,10,dfs,50
0.17154,10,dfs,50
5.28531,10,dfs,50
0.110653,10,dfs,50
300.0,10,dfs,50
0.200795,10,dfs,50
300.0,10,dfs,50
300.0,10,dfs,50
0.150632,10,dfs,50
300.0,10,dfs,50
300.0,10,dfs,50
300.0,10,dfs,50
0.190588,10,dfs,50
0.104454,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
0.129085,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
0.129601,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
0.162601,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
14.7301,10,astar,50
300.0,10,astar,50
0.143119,10,astar,50
300.0,10,astar,50
0.0901662,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
0.122128,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
1.37811,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
0.81256,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
0.410945,10,astar,50
0.148021,10,astar,50
3.16221,10,astar,50
0.114326,10,astar,50
300.0,10,astar,50
0.190175,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
0.153138,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
300.0,10,astar,50
0.173275,10,astar,50
22.9919,10,birk,100
27.9435,10,birk,100
30.4225,10,birk,100
300.0,10,birk,100
300.0,10,birk,100
26.5748,10,birk,100
35.9456,10,birk,100
38.0586,10,birk,100
22.534,10,birk,100
25.0473,10,birk,100
300.0,10,birk,100
30.8558,10,birk,100
300.0,10,birk,100
17.2333,10,birk,100
30.3368,10,birk,100
29.1102,10,birk,100
20.7295,10,birk,100
28.4506,10,birk,100
300.0,10,birk,100
48.8743,10,birk,100
24.8907,10,birk,100
300.0,10,birk,100
300.0,10,birk,100
34.271,10,birk,100
17.948,10,birk,100
27.4168,10,birk,100
34.8723,10,birk,100
20.5818,10,birk,100
19.2247,10,birk,100
24.7895,10,birk,100
23.3121,10,birk,100
26.8338,10,birk,100
17.1837,10,birk,100
300.0,10,birk,100
300.0,10,birk,100
300.0,10,birk,100
30.2052,10,birk,100
26.8906,10,birk,100
300.0,10,birk,100
13.8322,10,birk,100
20.7807,10,birk,100
300.0,10,birk,100
300.0,10,birk,100
17.98,10,birk,100
37.6303,10,birk,100
300.0,10,birk,100
300.0,10,birk,100
28.4969,10,birk,100
18.4931,10,birk,100
300.0,10,birk,100
2.36766,10,dfs,100
300.0,10,dfs,100
300.0,10,dfs,100
300.0,10,dfs,100
300.0,10,dfs,100
300.0,10,dfs,100
300.0,10,dfs,100
3.57197,10,dfs,100
15.2007,10,dfs,100
1.39385,10,dfs,100
300.0,10,dfs,100
47.1705,10,dfs,100
300.0,10,dfs,100
210.098,10,dfs,100
14.75,10,dfs,100
300.0,10,dfs,100
7.67627,10,dfs,100
300.0,10,dfs,100
300.0,10,dfs,100
300.0,10,dfs,100
300.0,10,dfs,100
73.5566,10,dfs,100
16.0078,10,dfs,100
300.0,10,dfs,100
4.63996,10,dfs,100
300.0,10,dfs,100
114.611,10,dfs,100
117.41,10,dfs,100
0.328619,10,dfs,100
3.57169,10,dfs,100
300.0,10,dfs,100
300.0,10,dfs,100
0.402332,10,dfs,100
300.0,10,dfs,100
300.0,10,dfs,100
300.0,10,dfs,100
300.0,10,dfs,100
300.0,10,dfs,100
300.0,10,dfs,100
1.76808,10,dfs,100
0.664777,10,dfs,100
300.0,10,dfs,100
300.0,10,dfs,100
0.361767,10,dfs,100
1.94212,10,dfs,100
300.0,10,dfs,100
300.0,10,dfs,100
300.0,10,dfs,100
1.07767,10,dfs,100
300.0,10,dfs,100
300.0,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
5.61043,10,astar,100
0.451411,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
39.1116,10,astar,100
83.5096,10,astar,100
300.0,10,astar,100
3.74913,10,astar,100
300.0,10,astar,100
38.0738,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
6.979,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
124.932,10,astar,100
300.0,10,astar,100
4.60235,10,astar,100
0.343586,10,astar,100
1.0792,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
1.60045,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
2.74776,10,astar,100
0.55865,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
0.376129,10,astar,100
2.77866,10,astar,100
300.0,10,astar,100
300.0,10,astar,100
13.8538,10,astar,100
0.919968,10,astar,100
300.0,10,astar,100
29.594,10,birk,150
32.1731,10,birk,150
19.3652,10,birk,150
29.5853,10,birk,150
30.8411,10,birk,150
31.9906,10,birk,150
24.8657,10,birk,150
23.0398,10,birk,150
28.5863,10,birk,150
27.6435,10,birk,150
36.7267,10,birk,150
22.2511,10,birk,150
25.6956,10,birk,150
22.1071,10,birk,150
23.3602,10,birk,150
26.1472,10,birk,150
24.7521,10,birk,150
28.9195,10,birk,150
33.4726,10,birk,150
26.8132,10,birk,150
21.9722,10,birk,150
29.7371,10,birk,150
26.7412,10,birk,150
18.7907,10,birk,150
23.6259,10,birk,150
42.1076,10,birk,150
300.0,10,birk,150
39.6082,10,birk,150
28.9337,10,birk,150
31.724,10,birk,150
23.8845,10,birk,150
22.3818,10,birk,150
43.8443,10,birk,150
30.4081,10,birk,150
38.1737,10,birk,150
24.4631,10,birk,150
37.059,10,birk,150
20.5117,10,birk,150
39.8622,10,birk,150
25.2578,10,birk,150
27.246,10,birk,150
28.2675,10,birk,150
27.3638,10,birk,150
31.099,10,birk,150
19.1367,10,birk,150
35.9604,10,birk,150
32.2898,10,birk,150
23.4859,10,birk,150
27.2617,10,birk,150
36.3828,10,birk,150
300.0,10,dfs,150
0.580364,10,dfs,150
300.0,10,dfs,150
16.2177,10,dfs,150
57.8644,10,dfs,150
300.0,10,dfs,150
195.839,10,dfs,150
0.167707,10,dfs,150
0.386945,10,dfs,150
1.00112,10,dfs,150
226.1,10,dfs,150
163.259,10,dfs,150
300.0,10,dfs,150
2.11617,10,dfs,150
3.26916,10,dfs,150
1.78499,10,dfs,150
0.209688,10,dfs,150
300.0,10,dfs,150
0.236863,10,dfs,150
16.8675,10,dfs,150
0.202815,10,dfs,150
300.0,10,dfs,150
155.054,10,dfs,150
0.393337,10,dfs,150
0.417343,10,dfs,150
0.212093,10,dfs,150
215.24,10,dfs,150
0.250274,10,dfs,150
90.4675,10,dfs,150
0.276901,10,dfs,150
300.0,10,dfs,150
0.227267,10,dfs,150
0.327838,10,dfs,150
0.231532,10,dfs,150
8.77184,10,dfs,150
0.746231,10,dfs,150
235.107,10,dfs,150
10.3462,10,dfs,150
3.09045,10,dfs,150
0.196371,10,dfs,150
300.0,10,dfs,150
0.682276,10,dfs,150
1.1447,10,dfs,150
70.2677,10,dfs,150
1.56423,10,dfs,150
300.0,10,dfs,150
35.1538,10,dfs,150
0.217051,10,dfs,150
2.19642,10,dfs,150
4.73528,10,dfs,150
300.0,10,astar,150
0.570273,10,astar,150
14.6475,10,astar,150
9.24502,10,astar,150
5.30647,10,astar,150
198.68,10,astar,150
2.28016,10,astar,150
0.17264,10,astar,150
0.334607,10,astar,150
0.474954,10,astar,150
17.9426,10,astar,150
6.93758,10,astar,150
300.0,10,astar,150
37.9558,10,astar,150
6.13119,10,astar,150
300.0,10,astar,150
0.210376,10,astar,150
41.6276,10,astar,150
0.24315,10,astar,150
5.13138,10,astar,150
0.198033,10,astar,150
300.0,10,astar,150
24.4823,10,astar,150
0.312839,10,astar,150
300.0,10,astar,150
0.224914,10,astar,150
21.1844,10,astar,150
0.253002,10,astar,150
13.2509,10,astar,150
0.333424,10,astar,150
300.0,10,astar,150
300.0,10,astar,150
2.01296,10,astar,150
0.275668,10,astar,150
2.98378,10,astar,150
0.369835,10,astar,150
20.4472,10,astar,150
1.11568,10,astar,150
15.9623,10,astar,150
0.199237,10,astar,150
85.1562,10,astar,150
0.435251,10,astar,150
1.21977,10,astar,150
3.24058,10,astar,150
0.340005,10,astar,150
300.0,10,astar,150
10.0992,10,astar,150
0.214407,10,astar,150
81.7816,10,astar,150
3.69514,10,astar,150
